Title,Text,Time,Url
Индекс Мосбиржи вырос до максимума с февраля 2022 года,"© Reuters.
Investing.com — Индекс Мосбиржи, один из основных российских фондовых индикаторов, преодолел отметку в 3230 пунктов, обновив максимум с февраля 2022 года, следует из данных биржи. На максимуме в ходе торгов он достигал 3234,68 пункта при росте на 0,68%.Мосбиржи , один из основных российских фондовых индикаторов, преодолел отметку в 3230 пунктов, обновив максимум с февраля 2022 года, следует из данных биржи. На максимуме в ходе торгов он достигал 3234,68 пункта при росте на 0,68%. 
Долларовый индекс РТС рос на 0,12%, до 1053,35 пункта.РТС рос на 0,12%, до 1053,35 пункта. 
Среди лидеров роста были бумаги электроэнергетического, горнодобывающего и финансового секторов. Акции компании «Россети Юг» в моменте росли на 30,3%, «Россети Северо-Запад» — на 17,6%, «Россети Сибирь» — на 14%, «Русолово» — на 14%. Повышенным спросом пользовались акции ВТБ (к 13:20 МСК они росли на 2,81%), Росбанка (плюс 1,52%), «Магнита» (плюс 1,97%).«Россети Юг» в моменте росли на 30,3%, «Россети Северо-Запад» — на 17,6%, «Россети Сибирь» — на 14%, «Русолово» — на 14%. Повышенным спросом пользовались акции ВТБ (к 13:20 МСК они росли на 2,81%), Росбанка (плюс 1,52%), «Магнита» (плюс 1,97%). 
Среди аутсайдеров были ОАК (минус 11,2%), НПО «Наука» (минус 6,1%), «ЮТэйр» (минус 5,8%), Globaltruck (минус 5,8%).ОАК (минус 11,2%), НПО «Наука» (минус 6,1%), «ЮТэйр» (минус 5,8%), Globaltruck (минус 5,8%). 
Читайте нас в Telegram и «ВКонтакте».и 
Текст подготовил Тимур Алиев","31.08.2023, 15:03",https://ru.investing.com/news/stock-market-news/article-2288261
