Title,Text,Time,Url
СПБ Биржа запустит торги выходного дня,"Investing.com — СПБ Биржа подготовила свою инфраструктуру к началу торгов в выходные дни, заявил генеральный директор торговой площадки Евгений Сердюков в рамках «Уральской конференции НАУФОР — 2024», организованной Национальной ассоциацией участников фондового рынка. Об этом пишет РБК.РБК. 
Как отметил Сердюков, биржа в настоящий момент ожидает окончательного согласования от Банка России.
Остальные инструменты российского фондового рынка будут находиться в режиме «приостановки», однако в дальнейшем площадка планирует расширить линейку инструментов по запросу участников торгов.
Маржинальные позиции клиентов в выходные дни закрываться не будут, однако СПБ Биржа установит предельный диапазон колебания цен на уровне +/- 1,5% от цены закрытия торговой сессии в пятницу. Это означает, что цена актива не сможет измениться более чем на 1,5% в ходе сессий в субботу и воскресенье.
Выходные дни будут считаться отдельными дополнительными сессиями понедельника или первого торгового дня, следующего за ними. То есть маркет-мейкеры не будут поддерживать котировки в субботу и воскресенье по ценам пятницы, если в понедельник бумаги будут торговаться уже без дивидендов.
В выходные дни не будут осуществляться поставки и расчеты по сделкам, ввод и вывод средств, клиринг, предъявление маржин-коллов участникам торгов, а также обработка корпоративных действий.
Все неисполненные заявки будут сниматься после окончания календарного дня в выходные, а списание комиссий будет производиться во время клиринга в первый будний рабочий день.","09.10.2024, 15:32",https://ru.investing.com/news/general/article-2528267
